"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","Size_DblN_peak_North_1_BLK1repl_1973","Size_DblN_peak_North_1_BLK1repl_1983","Size_DblN_peak_North_1_BLK1repl_1993","Size_DblN_peak_North_1_BLK1repl_2003","Size_DblN_peak_North_1_BLK1repl_2011","Size_DblN_peak_North_1_BLK1repl_2018","Size_DblN_ascend_se_North_1_BLK1repl_1973","Size_DblN_ascend_se_North_1_BLK1repl_1983","Size_DblN_ascend_se_North_1_BLK1repl_1993","Size_DblN_ascend_se_North_1_BLK1repl_2003","Size_DblN_ascend_se_North_1_BLK1repl_2011","Size_DblN_ascend_se_North_1_BLK1repl_2018","Size_DblN_peak_South_2_BLK1repl_1973","Size_DblN_peak_South_2_BLK1repl_1983","Size_DblN_peak_South_2_BLK1repl_1993","Size_DblN_peak_South_2_BLK1repl_2003","Size_DblN_peak_South_2_BLK1repl_2011","Size_DblN_peak_South_2_BLK1repl_2018","Size_DblN_ascend_se_South_2_BLK1repl_1973","Size_DblN_ascend_se_South_2_BLK1repl_1983","Size_DblN_ascend_se_South_2_BLK1repl_1993","Size_DblN_ascend_se_South_2_BLK1repl_2003","Size_DblN_ascend_se_South_2_BLK1repl_2011","Size_DblN_ascend_se_South_2_BLK1repl_2018","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
36.4362,48299.2,47815.3,16545.7,9.10904,0.296875,0.178639,3067.48,9.2305,0.176885,3065.95,8.60395,0.283879,0.186171,3070.4,3070.4,6.75456e-05,0.254808404828165,"needs_Hessian",1938.76,1980.17,2022.24,2023,0.9521,NA,NA,NA,0.154444,8.93632,46.3452,0.203351,1.25382,5.13351,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.71388,0.8,0.5,0,0,-0.00140026,-0.00162486,-0.00188311,-0.00217904,-0.00251689,-0.00290092,-0.00333491,-0.00382237,-0.00436607,-0.00496758,-0.00562749,-0.00634577,-0.0071238,-0.00796833,-0.00889452,-0.00991815,-0.0110483,-0.01229,-0.0136466,-0.0151086,-0.01669,-0.0184056,-0.020267,-0.0222807,-0.0244711,0,0,0,0,0,0,0,0,0,0,0,0,-8.20345,1,52.0321,-15,4.59619,20,-999,-999,64.5482,-15,6.29304,20,-999,-999,59.1906,-15,6.03602,20,-999,-999,66.2434,63.6303,66.3961,63.0123,70.4268,68.0341,5.60043,5.53502,5.89728,5.66938,5.88825,5.65356,54.4806,55.7616,41.8127,51.9479,60.5469,54.1782,6.39404,5.59974,4.10978,5.00504,5.56474,5.03511,1637.22,798.418,2314.99,0.00566971,0,-114.275,1260.21,1187.5,-18.5053,0,0,0.0408622,0.00836357,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.4,"em",FALSE,1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.382408923231397,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.6782,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1569.49,817.186,204285000,204270000,0,2513.25,1464.43,11253.4,51.1737,1.05813e-30,6.29272,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-0.0457804,-0.69548,-0.536864,0.78222,0.0325539,-0.403138,0.936828,-0.383732,0.135785,0.354987,0.2312,0.611634,73,"0.1"
46.9257,60436.7,59893.8,19071.7,11.7314,0.296875,0.169859,3608.37,11.8878,0.168193,3607.02,11.2621,0.287498,0.174982,3610.14,3610.14,0.0195106,0.400514004053216,"needs_Hessian",1948.6,1974.37,2022,2022.21,0.9446,NA,NA,"Size_DblN_peak_North(1)",0.150373,8.75572,46.9955,0.199676,1.24686,4.88857,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.85596,0.8,0.5,0,0,0.000652905,0.000754805,0.000871584,0.001005,0.00115697,0.00132939,0.00152387,0.001742,0.00198505,0.00225386,0.00254883,0.00287027,0.00321893,0.00359797,0.00401486,0.00447799,0.00499351,0.00556702,0.00620647,0.00691325,0.00770455,0.0086012,0.00963105,0.0108329,0.0122684,0,0,0,0,0,0,0,0,0,0,0,0,-8.50292,1,74.9871,-15,5.8335,20,-999,-999,61.964,-15,6.33716,20,-999,-999,56.5595,-15,5.92862,20,-999,-999,70.3704,59.8452,68.7373,68.4128,66.802,64.2739,5.85672,5.42396,5.97539,5.82809,5.74401,5.56452,56.8437,47.896,46.98,56.2195,57.3229,54.5912,6.46238,5.21141,4.87414,5.30582,5.43654,5.14193,3102.79,1550.86,2157.54,0.00315829,0,-120.876,1257.36,1029.28,-8.31899,0,0,0.0692105,0.0145668,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.53333333333333,"em",FALSE,1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.48084604806496,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.83924,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,2170.73,1018.9,212745000,212730000,0,2352.38,1463.34,11445.3,69.6638,1.05813e-30,2.99066,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.219173,-0.240413,-0.520115,-0.179006,-0.653939,-0.209862,-0.414132,0.0985355,-0.325554,0.208665,-0.213346,-0.488871,74,"0.1"
45.0937,58728,58105.3,20416.1,11.2734,0.296875,0.176273,3692.3,11.4237,0.174555,3690.66,10.7254,0.285481,0.182717,3695,3695,0.00454554,0.323240275249092,"needs_Hessian",1953.2,1975.66,2022,2021.87,0.9713,NA,NA,NA,0.1583,9.34083,47.1665,0.191394,1.29787,5.14329,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.92408,0.8,0.5,0,0,-0.000638357,-0.000743221,-0.000864175,-0.00100325,-0.00116239,-0.0013442,-0.00155032,-0.00178268,-0.00204268,-0.00233121,-0.00264854,-0.00299448,-0.0033695,-0.00377734,-0.00422752,-0.00472971,-0.00529232,-0.00592182,-0.00662579,-0.00740916,-0.0082915,-0.00929581,-0.0104518,-0.0118017,-0.0134136,0,0,0,0,0,0,0,0,0,0,0,0,-8.57323,1,59.1198,-15,5.29326,20,-999,-999,46.8423,-15,5.57173,20,-999,-999,56.8835,-15,5.95723,20,-999,-999,64.0555,50.5615,62.5141,63.1062,62.3907,59.2695,5.6167,4.94757,5.84114,5.70044,5.62561,5.28747,57.7389,48.1118,44.8152,57.0539,52.3135,55.8124,6.58299,5.23262,4.23024,5.38759,5.08256,5.18897,2209.93,1080.85,2320.47,3.61852e-05,0,-116.349,1301.45,1148.14,-12.8022,0,0,0.0212863,0.00460701,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.58333333333333,"em",FALSE,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.402298474232205,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.82343,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1857.48,860.28,210891000,210876000,0,2185.75,1464.42,11265.8,49.1701,1.05813e-30,7.34096,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.37679,-0.452269,0.612764,-0.22621,0.782298,-0.438201,-0.360658,-1.17618,-0.365003,0.57029,-0.345795,-0.0423649,75,"0.1"
39.9419,52542,51972.5,19266.2,9.98546,0.296875,0.181666,3419.59,10.1186,0.179922,3418.44,9.63379,0.288621,0.186374,3420.89,3420.89,0.00108101,0.380064543749797,"needs_Hessian",1942.24,1977.12,2022.01,2022.69,0.9501,NA,NA,NA,0.163457,8.98906,47.208,0.199471,1.42279,4.80985,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.86611,0.8,0.5,0,0,0.000325548,0.000381305,0.000446081,0.00052113,0.000607529,0.000706485,0.000819596,0.000947928,0.00109246,0.00125389,0.00143252,0.00162853,0.00184216,0.00207612,0.00233571,0.00262681,0.00295398,0.00332004,0.00372782,0.00417349,0.00465912,0.0051808,0.00572425,0.00625714,0.00672704,0,0,0,0,0,0,0,0,0,0,0,0,-8.52718,1,65.3969,-15,5.4881,20,-999,-999,51.9356,-15,5.86538,20,-999,-999,54.2325,-15,5.82447,20,-999,-999,71.0609,54.7615,67.5018,62.9876,64.2174,64.8614,5.88277,5.19666,5.94294,5.66904,5.66,5.52613,51.5618,51.6176,48.5906,53.6654,53.6593,58.9927,6.3185,5.5467,4.84554,5.17343,5.25289,5.32894,2378.5,1201.1,2153.54,0.00515837,0,-112.525,1182.28,1098.51,-14.747,0,0,0.00529542,0.00641332,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.78333333333333,"em",FALSE,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.44674873944077,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.71534,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1862.68,948.386,206022000,206007000,0,1987.28,1460.6,11330.9,49.7319,1.05813e-30,5.23462,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-0.621749,-0.108439,0.741952,-0.736722,0.370996,-0.343948,0.254382,0.790328,0.016422,0.3522,-0.21065,-0.108508,76,"0.1"
43.1708,56351.8,55782.4,22314.7,10.7927,0.296875,0.183677,3730.8,10.9366,0.181866,3728.28,9.95521,0.278688,0.194674,3737.79,3737.79,0.0012743,0.384899052137093,"needs_Hessian",1956,1972.1,2022.02,2022.12,0.935,NA,NA,NA,0.171477,8.2355,47.7522,0.197771,1.48134,4.93303,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,10.013,0.8,0.5,0,0,0.00026299,0.000310284,0.000365601,0.000430074,0.000505208,0.000591659,0.000691191,0.000804877,0.000933779,0.00107871,0.00124015,0.00141838,0.00161418,0.00182973,0.00207031,0.00234104,0.00264539,0.00298543,0.0033629,0.00377393,0.00421836,0.00469147,0.00518475,0.00568696,0.00619223,0,0,0,0,0,0,0,0,0,0,0,0,-8.94093,1,58.7749,-15,4.93356,20,-999,-999,53.0693,-15,5.78483,20,-999,-999,52.9101,-15,5.71689,20,-999,-999,58.6871,50.8532,57.6308,59.1143,59.0175,59.5517,5.3964,5.0462,5.67773,5.60368,5.44655,5.30394,42.503,45.5699,45.7961,49.1788,49.0702,50.7308,5.80527,5.07932,4.78515,4.79752,4.78623,4.69488,2470.52,1193.99,2235.07,4.3289e-05,0,-112.236,1220.07,1138.26,-11.0164,7.00777e-31,0,0.00133092,0.0025858,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.33333333333333,"em",FALSE,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.413823587191409,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.00201,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1759.16,865.747,213824000,213809000,0,1865.7,1472.9,11298.5,50.7898,1.05813e-30,2.25808,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.564969,0.383612,0.021828,-0.520615,-0.103244,-0.243095,-0.267258,-0.117785,-0.0622086,0.304601,0.227579,-0.296106,77,"0.1"
46.9671,58907.4,58386.9,17465.2,11.7418,0.296875,0.165888,3400.13,11.8983,0.164259,3399.2,11.4178,0.290408,0.169322,3400.93,3400.93,0.00543996,0.338004688388255,"needs_Hessian",1939.61,1980.44,2022.84,2022.95,0.9464,NA,NA,"Size_DblN_peak_South(2)_BLK1repl_1993",0.148251,9.00094,47.6347,0.19347,1.31316,4.92041,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.76797,0.8,0.5,0,0,0.000437114,0.000504425,0.000581519,0.000669579,0.000768451,0.000880843,0.00100734,0.00114897,0.00130653,0.00148066,0.00167178,0.00188022,0.00210554,0.00235237,0.00262575,0.00293164,0.00327515,0.00366063,0.00409269,0.00456938,0.00509416,0.00566405,0.00626476,0.0068624,0.00739666,0,0,0,0,0,0,0,0,0,0,0,0,-8.93591,1,60.8339,-15,5.2109,20,-999,-999,58.6458,-15,6.25746,20,-999,-999,51.493,-15,5.73917,20,-999,-999,62.8272,65.7155,62.0521,67.9664,62.6818,62.5448,5.55259,5.6993,5.80038,5.89597,5.63444,5.49192,60.9505,49.861,74.7846,50.3844,47.4723,55.7606,6.75832,5.29514,6.02618,4.87508,4.61756,5.30297,2688.7,1296.25,2193.62,6.50736e-05,0,-116.276,1216.15,1106.15,-12.5069,0,0,0.0873226,0.00965431,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.46666666666667,"em",FALSE,1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.329952196974658,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.94771,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1454.85,705.495,212060000,212045000,0,2039.07,1473.96,11286.1,49.423,1.05813e-30,10.3956,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.635768,-0.169212,-1.11285,-0.755427,0.794863,-0.772155,1.0412,-0.473249,-0.389493,0.171371,0.012547,-0.488412,78,"0.1"
37.9431,49951.3,49416.8,20495.1,9.48577,0.296875,0.180789,3283.21,9.61225,0.179028,3281.13,8.80009,0.279933,0.190718,3288.53,3288.53,0.00342733,0.374863941006402,"needs_Hessian",1939.56,1979.72,2022,2022.81,0.9506,NA,NA,NA,0.173409,8.66246,47.7498,0.190334,1.17393,5.0767,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.92794,0.8,0.5,0,0,-0.00140008,-0.00165311,-0.00194888,-0.0022935,-0.00269285,-0.00315364,-0.00368209,-0.00428395,-0.00496388,-0.00572441,-0.0065672,-0.00749117,-0.00849885,-0.00960162,-0.0108257,-0.0121984,-0.0137384,-0.0154575,-0.0173658,-0.0194607,-0.0217672,-0.0243054,-0.0270797,-0.0300698,-0.0332531,0,0,0,0,0,0,0,0,0,0,0,0,-8.75191,1,59.0873,-15,5.26571,20,-999,-999,49.4936,-15,5.67918,20,-999,-999,51.5166,-15,5.64583,20,-999,-999,60.9102,50.7958,59.6851,61.5193,57.7456,64.5665,5.54779,4.98865,5.70833,5.64243,5.3816,5.57537,53.4012,52.4643,46.7543,52.4849,49.0003,51.1452,6.37055,5.56484,3.83561,5.11547,4.77758,4.77664,2277.94,1107.92,2154.65,0.000157687,0,-115.491,1142.15,1136.25,-8.2612,0,0,0.00384842,0.00322234,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.43333333333333,"em",FALSE,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,"0.1"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.474190731888329,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.75737,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,2010.31,995.544,205162000,205146000,0,2446.44,1472.76,11310.2,63.8373,1.05813e-30,8.55065,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-1.56071,-0.176443,-0.710117,-0.33959,-0.685108,-0.509672,-0.152873,-0.28314,-0.113339,-0.121883,0.550784,0.158264,79,"0.1"
40.6297,52292.1,51787.4,16523.5,10.1574,0.296875,0.170323,3133.84,10.2928,0.168652,3132.59,9.72188,0.286825,0.175837,3135.62,3135.62,0.00337587,0.285276534160971,"needs_Hessian",1943.61,1978.41,2022,2022.11,0.9515,NA,NA,NA,0.151216,9.2381,47.055,0.198336,0.924412,5.03304,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.71254,0.8,0.5,0,0,-0.00134208,-0.00155198,-0.00179242,-0.00206692,-0.00237872,-0.00273265,-0.00313092,-0.00357675,-0.00407231,-0.00461879,-0.00521647,-0.00586478,-0.00656479,-0.00732161,-0.00814964,-0.00906221,-0.0100685,-0.0111745,-0.012385,-0.0136922,-0.015112,-0.0166643,-0.0183707,-0.0202571,-0.0223774,0,0,0,0,0,0,0,0,0,0,0,0,-8.41615,1,73.882,-15,5.79059,20,-999,-999,65.8399,-15,6.52403,20,-999,-999,53.6138,-15,5.8016,20,-999,-999,63.141,67.6674,59.8034,62.339,67.217,64.3174,5.56078,5.79808,5.66487,5.65924,5.8325,5.57904,49.1589,45.5895,46.1113,49.3591,53.1745,53.5748,6.08658,5.04446,4.65898,4.89777,5.07973,5.05057,1945,963.836,2216.52,0.00325592,0,-107.512,1230.76,1107.33,-14.1308,0,0,0.062665,0.00803729,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.78333333333333,"em",FALSE,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"0.1"
